record_id,subject_id,start_index,target_index,target_time
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,68,70,710.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,69,71,720.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,70,72,730.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,71,73,740.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,72,74,750.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,73,75,760.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,74,76,770.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,75,77,780.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,76,78,790.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,77,79,800.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,78,80,810.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,79,81,820.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,80,82,830.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,81,83,840.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,82,84,850.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,83,85,860.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,84,86,870.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,85,87,880.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,86,88,890.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,87,89,900.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,88,90,910.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,89,91,920.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,90,92,930.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,91,93,940.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,92,94,950.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,93,95,960.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,94,96,970.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,95,97,980.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,96,98,990.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,97,99,1000.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,98,100,1010.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,99,101,1020.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,100,102,1030.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,101,103,1040.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,102,104,1050.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,103,105,1060.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,104,106,1070.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,105,107,1080.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,106,108,1090.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,107,109,1100.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,108,110,1110.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,109,111,1120.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,110,112,1130.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,111,113,1140.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,112,114,1150.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,113,115,1160.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,114,116,1170.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,115,117,1180.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,116,118,1190.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,117,119,1200.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,118,120,1210.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,119,121,1220.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,120,122,1230.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,121,123,1240.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,122,124,1250.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,123,125,1260.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,124,126,1270.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,125,127,1280.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,126,128,1290.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,127,129,1300.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,128,130,1310.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,129,131,1320.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,130,132,1330.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,131,133,1340.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,132,134,1350.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,133,135,1360.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,134,136,1370.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,135,137,1380.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,136,138,1390.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,137,139,1400.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,138,140,1410.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,139,141,1420.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,140,142,1430.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,141,143,1440.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,142,144,1450.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,143,145,1460.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,144,146,1470.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,145,147,1480.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,146,148,1490.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,147,149,1500.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,148,150,1510.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,149,151,1520.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,150,152,1530.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,151,153,1540.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,152,154,1550.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,153,155,1560.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,154,156,1570.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,155,157,1580.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,156,158,1590.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,157,159,1600.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,158,160,1610.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,159,161,1620.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,160,162,1630.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,161,163,1640.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,162,164,1650.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,163,165,1660.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,164,166,1670.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,165,167,1680.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,166,168,1690.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,167,169,1700.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,168,170,1710.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,169,171,1720.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,170,172,1730.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,171,173,1740.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,172,174,1750.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,173,175,1760.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,174,176,1770.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,175,177,1780.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,176,178,1790.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,177,179,1800.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,178,180,1810.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,179,181,1820.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,180,182,1830.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,181,183,1840.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,182,184,1850.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,183,185,1860.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,184,186,1870.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,185,187,1880.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,186,188,1890.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,187,189,1900.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,188,190,1910.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,189,191,1920.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,190,192,1930.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,191,193,1940.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,192,194,1950.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,193,195,1960.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,194,196,1970.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,195,197,1980.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,196,198,1990.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,197,199,2000.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,198,200,2010.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,199,201,2020.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,200,202,2030.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,201,203,2040.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,202,204,2050.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,203,205,2060.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,204,206,2070.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,205,207,2080.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,206,208,2090.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,207,209,2100.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,208,210,2110.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,209,211,2120.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,210,212,2130.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,211,213,2140.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,212,214,2150.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,213,215,2160.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,214,216,2170.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,215,217,2180.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,216,218,2190.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,217,219,2200.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,218,220,2210.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,219,221,2220.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,220,222,2230.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,221,223,2240.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,222,224,2250.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,223,225,2260.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,224,226,2270.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,225,227,2280.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,226,228,2290.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,227,229,2300.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,228,230,2310.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,229,231,2320.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,230,232,2330.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,231,233,2340.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,232,234,2350.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,233,235,2360.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,234,236,2370.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,235,237,2380.0
gpn_data__71a251fa__day2____2023.12.06T16.55.33p03.00,71a251fa,236,238,2390.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,0,2,30.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,1,3,40.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,2,4,50.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,3,5,60.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,4,6,70.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,5,7,80.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,6,8,90.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,7,9,100.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,8,10,110.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,9,11,120.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,10,12,130.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,11,13,140.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,12,14,150.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,13,15,160.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,14,16,170.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,15,17,180.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,16,18,190.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,17,19,200.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,18,20,210.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,19,21,220.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,20,22,230.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,21,23,240.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,22,24,250.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,23,25,260.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,24,26,270.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,25,27,280.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,26,28,290.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,27,29,300.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,28,30,310.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,29,31,320.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,30,32,330.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,31,33,340.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,32,34,350.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,33,35,360.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,34,36,370.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,35,37,380.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,36,38,390.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,37,39,400.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,38,40,410.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,39,41,420.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,40,42,430.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,41,43,440.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,42,44,450.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,43,45,460.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,44,46,470.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,45,47,480.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,46,48,490.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,47,49,500.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,48,50,510.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,49,51,520.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,50,52,530.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,51,53,540.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,52,54,550.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,53,55,560.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,54,56,570.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,55,57,580.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,56,58,590.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,57,59,600.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,58,60,610.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,59,61,620.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,60,62,630.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,61,63,640.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,62,64,650.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,63,65,660.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,64,66,670.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,65,67,680.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,66,68,690.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,67,69,700.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,68,70,710.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,69,71,720.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,70,72,730.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,71,73,740.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,72,74,750.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,73,75,760.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,74,76,770.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,75,77,780.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,76,78,790.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,77,79,800.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,78,80,810.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,79,81,820.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,80,82,830.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,81,83,840.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,82,84,850.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,83,85,860.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,84,86,870.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,85,87,880.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,86,88,890.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,87,89,900.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,88,90,910.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,89,91,920.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,90,92,930.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,91,93,940.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,92,94,950.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,93,95,960.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,94,96,970.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,95,97,980.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,96,98,990.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,97,99,1000.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,98,100,1010.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,99,101,1020.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,100,102,1030.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,101,103,1040.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,102,104,1050.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,103,105,1060.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,104,106,1070.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,105,107,1080.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,106,108,1090.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,107,109,1100.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,108,110,1110.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,109,111,1120.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,110,112,1130.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,111,113,1140.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,112,114,1150.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,113,115,1160.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,114,116,1170.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,115,117,1180.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,116,118,1190.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,117,119,1200.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,118,120,1210.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,119,121,1220.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,120,122,1230.0
gpn_data__71c09041__day1____2023.12.06T13.27.03p03.00,71c09041,121,123,1240.0
